Reference	LeftContext	Pivot	RightContext
1_m00003-plain	) EL CONSEJO DE LA UNIÓN EUROPEA, Visto el Tratado constitutivo	de_PREP_de la_ART_el Comunidad_NC_comunidad Europea_ADJ_europeo y_CC_y,_CM_, en_PREP_en particular_ADJ_particular,_CM_,	el apartado 4 de su artículo 130 I, Vista la propuesta
1_m00003-plain	(en lo sucesivo IDT) para el período comprendido entre 1994	y_CC_y 1998_CARD_@card@,_CM_, que_CQUE_que establece_VLfin_establecer,_CM_, en_PREP_en particular_ADJ_particular,_CM_,	las actividades que deben llevarse a cabo en el campo de la
1_m00003-plain	campo de la investigación en biomedicina y salud, realizan centro de	investigación_NC_investigación,_CM_, universidades_NC_universidad y_CC_y empresas_NC_empresa,_CM_, en_PREP_en particular_ADJ_particular las_ART_el	pequeñas y medianas, establecidas en los Estados miembros, así como
1_m00003-plain	ejecución del presente programa incluye también actividades de difusión y explotación con	los_ART_el resultados_NC_resultado de_PREP_de la_ART_el IDT_ACRNM_IDT,_CM_, en_PREP_en particular_ADJ_particular con_PREP_con	respecto a las pequeñas y medianas empresas, así como actividades de
1_m00003-plain	que en la ejecución del presente programa deben establecerse medidas para favorecer	la_ART_el partición_NC_partición de_PREP_de las_ART_el PYME_NC_pyme,_CM_, en_PREP_en particular_ADJ_particular medidas_NC_medida	de estímulo tecnológico. Considerando que debe fomentarse el que la investigación-
1_m00003-plain	contando para ello con la asistencia apropiada de expertos externos independientes.	Comprobará_VLfin_comprobar,_CM_, en_PREP_en particular_ADJ_particular,_CM_,	si los objetivos, prioridades y recursos financieros siguen estando adaptados a
1_m00003-plain	la resolución de problemas. Se llevarán a cabo medidas que favorezcan	la_ART_el participación_NC_participación de_PREP_de las_ART_el PYME_NC_pyme,_CM_, en_PREP_en particular_ADJ_particular,_CM_,	medidas de estímulo tecnológico y de interacción entre los parques científicos y
1_m00003-plain	El objetivo general es el desarrollo de las bases científicas y técnicas	necesarias_ADJ_necesario para_CSUBI_para evaluar_VLinf_evaluar nuevos_ADJ_nuevo medicamentos_NC_medicamento,_CM_, en_PREP_en particular_ADJ_particular los_ART_el	destinados al tratamiento de las enfermedades neurológicas y mentales, inmunológicas y
1_m00003-plain	Se estimulará el desarrollo de tecnologías adecuadas y las aplicaciones que contribuyan	al_PAL_al bienestar_NC_bienestar de_PREP_de los_ART_el pacientes_NC_paciente._FS_. En_PREP_en particular_ADJ_particular,_CM_,	se realizarán en Europa ensayos para desarrollar la terapéutica genética somática en
1_m00003-plain	Vista la importancia socioeconómica que tiene el hacerse cargo de las enfermedades	crónicas_ADJ_crónico,_CM_, la_ART_el investigación_NC_investigación se_SE_se dirigirá_VLfin_dirigir en_PREP_en particular_ADJ_particular a_PREP_a	las enfermedades autoinmunes y a la inmunogenética, así como las alteraciones
1_m00003-plain	integrada y comparativa de las diversas tecnologías de imaginería biomédica; -	la_ART_el investigación_NC_investigación sobre_PREP_sobre los_ART_el biosensores_NC_biosensor,_CM_, en_PREP_en particular_ADJ_particular en_PREP_en	relación con su valor clínico, como ocurre en el control de
1_m00003-plain	La tendencia muy marcada hacia la cirugía de sustitución en medicina incita	a_PREP_a investigar_VLinf_investigar más_ADV_más en_PREP_en biomateriales_NC_biomaterial,_CM_, en_PREP_en particular_ADJ_particular para_CSUBI_para	mejorar las propiedades mecánicas y la biocompatibilidad de los polímeros así como
1_m00064-plain	de TC o de RM. Wernicke (1874) sugirió que	el_ART_el área_NC_área de_PREP_de Broca_NP_Broca contiene_VLfin_contener recuerdos_ADJ_recuerdo motores_NC_motor (_LP_(en_PREP_en particular_ADJ_particular,_CM_,	recuerdos de la secuencia de movimientos musculares requeridos para articular palabras)
1_m00092-plain	de los mediadores y sus acciones en la fig. 1-14;	obsérvense_VLadj_obsérvense en_PREP_en particular_ADJ_particular las_ART_el	propiedades quimiotácticas de estos mediadores y sus efectos sobre los vasos sanguíneos
1_m00092-plain	desconocidas estudiadas (fig. 5-6). Este método se emplea	de_PREP_de rutina_NC_rutina en_PREP_en la_ART_el inmunología_NC_inmunología clínica_ADJ_clínico,_CM_, en_PREP_en particular_ADJ_particular en_PREP_en	las determinaciones de inmunoglobulinas y también para sustancias tales como el tercer
1_m00092-plain	la figura 5-7. El método tiene valor para la identificación de	los_ART_el antígenos_NC_antígeno por_PREP_por su_PPO_suyo movilidad_NC_movilidad electroforética_ADJ_electroforético,_CM_, en_PREP_en particular_ADJ_particular cuando_CSUBX_cuando	están presentes otros antígenos. En la inmunología clínica, esta técnica
1_m00092-plain	la bentonita y el látex de poliestireno han sido recubiertas también con	antígenos_NC_antígeno para_CSUBI_para establecer_VLinf_establecer reacciones_NC_reacción de_PREP_de aglutinación_NC_aglutinación en_PREP_en particular_ADJ_particular las_ART_el	empleadas para detectar los factores reumatoideos (fig. 5-16).
1_m00092-plain	xxx globulina humana de adultos resultan valiosos para modificar los efectos de	la_ART_el varicela_NC_varicela y_CC_y el_ART_el sarampión_NC_sarampión,_CM_, en_PREP_en particular_ADJ_particular en_PREP_en	individuos con respuestas inmunitarias defectuosas, como los recién nacidos prematuros,
1_m00092-plain	otros genes Un subterfugio ingenioso consiste en utilizar un virus como transportador	de_PREP_de genes_NC_gen|genes provenientes_ADJ_proveniente de_PREP_de otro_QU_otro virus_NC_virus en_PREP_en particular_ADJ_particular uno_CARD_uno	que no pueda cultivarse con éxito, o que sea potencialmente peligroso
1_m00092-plain	no acelera el rechazo de un trasplante similar en el animal receptor	,_CM_, la_ART_el inyección_NC_inyección de_PREP_de células_NC_célula linfoides_ADJ_linfoide (_LP_(en_PREP_en particular_ADJ_particular pequeños_ADJ_pequeño	linfocitos recirculantes) es efectiva en acortar la supervivencia del implante (
1_m00092-plain	para los blancos de clase II, en general están asociadas a	la_ART_el actividad_NC_actividad adyuvante_ADJ_adyuvante,_CM_, en_PREP_en este_DM_este caso_NC_caso en_PREP_en particular_ADJ_particular para_PREP_para	los precursores de linfocitos T citotóxicos, y con la producción de
1_m00092-plain	la misma especie. Una situación análoga se produce en el hombre	en_PREP_en ciertos_QU_cierto casos_NC_caso de_PREP_de glomerulonefritis_NC_glomerulonefritis,_CM_, en_PREP_en particular_ADJ_particular los_ART_el	asociados con hemorragia pulmonar (síndrome de Goodpasture). La biopsia
1_m00092-plain	para que expresen los péptidos de proteína de estrés que han reaccionado	con_PREP_con auto-antígenos_NC_auto-antígenos portadores_ADJ_portador de_PREP_de determinantes_NC_determinante repetidos_ADJ_repetido;_SEMICOLON_; en_PREP_en particular_ADJ_particular,_CM_,	en el contexto de la artritis reumatoidea, éstas podrían ser las
1_m00201-plain	. Algunas ejercen su efecto perverso convirtiendo en hiperactivas las proteínas de	las_ART_el vías_NC_vía de_PREP_de transmisión_NC_transmisión de_PREP_de señales_NC_señal,_CM_, en_PREP_en particular_ADJ_particular de_PREP_de	aquellas vías que, en condiciones normales, inducen la división celular
1_m00203-plain	), comenzó a identificar genes que afectaban al comportamiento. Esta	tarea_NC_tarea continúa_VLfin_continuar en_PREP_en diversos_QU_diversos centros_NC_centro,_CM_, en_PREP_en particular_ADJ_particular en_PREP_en	el laboratorio de Jeffrey C., Hall, uno de los
1_m00203-plain	de cortejo propio de los machos, ausente en las hembras.	Las_ART_el etapas_NC_etapa posteriores_ADJ_posterior del_PDEL_del cortejo_VLfin_cortejar,_CM_, en_PREP_en particular_ADJ_particular las_ART_el	que exigen una coordinación motora precisa, requieren la presencia de tejidos
1_m00214-plain	efectos de las mutaciones requieren mucho tiempo. Y los datos genéticos	pueden_VMfin_poder acarrear_VLinf_acarrear perjuicios_NC_perjuicio inmediatos_ADJ_inmediato y_CC_y graves_ADJ_grave._FS_. En_PREP_en particular_ADJ_particular,_CM_,	pueden precipitar cambios psicológicos gravosos y abrir la puerta a la discriminación
1_m00224-plain	muchas copias precisas y perdurables de sí mismos. Los sonidos son	más_ADV_más fértiles_ADJ_fértil que_CQUE_que los_ART_el gestos_NC_gesto,_CM_, en_PREP_en particular_ADJ_particular los_ART_el	de tipo " ¡ oiga! " o " ¡ mira!
1_m00224-plain	de la evolución memética. Esta teoría memética depende de varias conjeturas	que_CQUE_que pueden_VMfin_poder someterse_VCLIinf_someterse a_PREP_a contrastación_NC_contrastación,_CM_, en_PREP_en particular_ADJ_particular la_ART_el	hipótesis de que la imitación requiere una gran dosis de potencia cerebral
1_m00235-plain	vectores manipulados se tornen patogénicos. Otra posible táctica consiste en transferir	ciertos_QU_cierto genes_NC_gen|genes útiles_ADJ_útil del_PDEL_del VIH_NC_vih,_CM_, en_PREP_en particular_ADJ_particular los_ART_el	que cifran las proteínas que transportan los genes hasta el núcleo,
1_m00235-plain	enfermedades infecciosas e incluso contra ciertos tipos de cáncer. También se	buscan_VLfin_buscar alternativas_NC_alternativa a_PREP_a los_ART_el plásmidos_NC_plásmidos._FS_. En_PREP_en particular_ADJ_particular se_SE_se	están preparando cromosomas en miniatura, o cromosomas humanos artificiales, en
1_m00238-plain	momento el embrión tiene unos pocos centenares de células, que no	han_VHfin_haber empezado_VLadj_empezar a_PREP_a diferenciarse_VCLIinf_diferenciarse._FS_. En_PREP_en particular_ADJ_particular,_CM_,	el sistema nervioso no ha empezado a desarrollarse, por lo que
1_m00239-plain	la potencia, el factor fisiológico resulta determinante: las fibras musculares	de_PREP_de las_ART_el piernas_NC_pierna de_PREP_de Greene_NP_Greene,_CM_, en_PREP_en particular_ADJ_particular sus_PPO_suyo	muslos, desarrollan, en el breve intervalo de la carrera,
1_m00240-plain	mi grupo había demostrado que las tijeras inactivaban una parte determinada de	un_ART_un cromosoma_NC_cromosoma de_PREP_de células_NC_célula en_PREP_en división_NC_división,_CM_, en_PREP_en particular_ADJ_particular,_CM_,	una región que contiene genes que regulan la formación del nucléolo.
1_m00244-plain	puede considerar alto comparado con cualquier referencia occidental. Los que alcanzan	edades_NC_edad avanzadas_VLadj_avanzar acostumbran_VLfin_acostumbrar llegar_VLinf_llegar bastante_ADV_bastante sanos_ADJ_sano._FS_. En_PREP_en particular_ADJ_particular,_CM_,	la tensión arterial no aumenta con la edad y, aunque se
1_m00251-plain	huésped. En otras ocasiones le resulta a ésta más ventajoso no	interaccionar_VLinf_interaccionar con_PREP_con la_ART_el célula_NC_célula huésped_NC_huésped;_SEMICOLON_; en_PREP_en particular_ADJ_particular si_CSUBX_si	se trata de fagocitos, que destruyen las bacterias tras atraparlas en
1_m00253-plain	y de muertes precoces. Tenemos también acceso cada vez más franco	a_PREP_a diversos_QU_diversos tipos_NC_tipo de_PREP_de drogas_VLfin_drogar,_CM_, en_PREP_en particular_ADJ_particular alcohol_NC_alcohol	y tabaco, culpables de una elevada proporción de enfermedades, de
1_m00268-plain	, apenas conocemos los rudimentos de los genes mutantes que contribuyen a	los_ART_el estadios_NC_estadio posteriores_ADJ_posterior del_PDEL_del desarrollo_NC_desarrollo tumoral_ADJ_tumoral,_CM_, en_PREP_en particular_ADJ_particular de_PREP_de	los que permiten a las células tumorales atraer a los vasos sanguíneos
1_m00272-plain	de células, el área preóptica medial, se la ha involucrado	en_PREP_en la_ART_el generación_NC_generación del_PDEL_del comportamiento_NC_comportamiento sexual_ADJ_sexual,_CM_, en_PREP_en particular_ADJ_particular,_CM_,	en la conducta típicamente masculina. A modo de ejemplo, monos
1_m00272-plain	una rata adulta, no mueren las neuronas. El grupo de	Gorski_NP_Gorski,_CM_, de_PREP_de la_ART_el UCLA_NP_UCLA,_CM_, en_PREP_en particular_ADJ_particular su_PPO_suyo	alumna Laura S., Allen, descubrió también estructuras dimórficas en
1_m00272-plain	, mostrarse homosexuales, por haber padecido niveles de andrógenos atípicos.	Sugieren_VLfin_sugerir,_CM_, en_PREP_en particular_ADJ_particular,_CM_,	que los niveles de andrógenos en los fetos masculinos que devienen homosexuales
1_m00279-plain	retrasados mentales. Entre los problemas que Williams observó aparecían soplos cardiacos	y_CC_y estrechamiento_NC_estrechamiento de_PREP_de los_ART_el vasos_NC_vaso principales_ADJ_principal._FS_. En_PREP_en particular_ADJ_particular,_CM_,	los enfermos con el síndrome de Williams padecen con frecuencia estenosis supravalvular
1_m00281-plain	y arqueas conocidas. Se ignora de dónde pudieron haber venido.	Nos_PPX_nosotros referimos_VLfin_referir,_CM_, en_PREP_en particular_ADJ_particular,_CM_,	a los genes responsables de la síntesis de los componentes del citoesqueleto
1_m00300-plain	, hay que empezar por definir qué se entiende por ésta.	Muchos_QU_mucho investigadores_NC_investigador,_CM_, Simón_NP_Simón LeVay_NP_LeVay en_PREP_en particular_ADJ_particular,_CM_,	consideran dicha inclinación un rasgo sexualmente dimórfico: los varones están normalmente
1_m00300-plain	heterosexuales. Aunque dos laboratorios corroboraron tal inferencia, la refutaron otros	trabajos_NC_trabajo cuidadosamente_ADV_cuidadoso diseñados_VLadj_diseñar y_CC_y ejecutados_VLadj_ejecutar,_CM_, en_PREP_en particular_ADJ_particular el_ART_el	realizado por Luis J., G., Gooren, de
1_m00301-plain	Los resultados sugerían que el dominio de Sp1 rico en glutaminas estimulaba	la_ART_el transcripción_NC_transcripción interaccionando_VLger_interaccionando con_PREP_con un_ART_un factor_NC_factor basal_ADJ_basal._FS_. En_PREP_en particular_ADJ_particular,_CM_,	sospechábamos que Sp1 entraba en contacto con el factor D, y
1_m00302-plain	los linfocitos T cooperadores para que secreten citocinas, sustancias que estimulan	la_ART_el proliferación_NC_proliferación de_PREP_de otras_QU_otro células_NC_célula._FS_. En_PREP_en particular_ADJ_particular,_CM_,	estas citocinas contribuyen a la estimulación de la subserie de los linfocitos
1_m00306-plain	investigadores dirigieron o intensificaron sus estudios de transformación para aclarar la función	del_PDEL_del DNA_NC_dna en_PREP_en los_ART_el mecanismos_NC_mecanismo genéticos_ADJ_genético._FS_. En_PREP_en particular_ADJ_particular,_CM_,	el trabajo de Rollin Hotchkiss contribuyó a confirmar que el DNA es
1_m00332-plain	importante que desempeñarían los transposones en la originación de nuevas especies.	Se_SE_se les_PPC_él asocia_VLfin_asociar,_CM_, en_PREP_en particular_ADJ_particular,_CM_,	con el patrón de evolución " a saltos " del registro fósil
